"Page_Index","Order_in_Page","Title","Year","Authors","Publication_Info","Abstract","Link","DOI","Citations","Scholar_Link"
"19","3","Families of Children with Autism and Stress: A Scoping Review","2023.0","A Alabdulkarim","2023 - infonomics-society.org","… The American Psychiatric Association defines autism spectrum disorder as a developmental 
… with autism can have high levels of stress from the symptoms associated with autism …","https://infonomics-society.org/wp-content/uploads/Families-of-Children-with-Autism-and-Stress.pdf","","1.0","https://infonomics-society.org/wp-content/uploads/Families-of-Children-with-Autism-and-Stress.pdf"
"19","4","Explanatory Models of Autism in Nigeria: Exploring Sociocultural Beliefs to Inform Systems of Care","2021.0","GU Robertson","2021 - egrove.olemiss.edu","… of individuals with autism spectrum disorder (ASD) … of autism spectrum disorder (ASD) in 
Nigeria and how these conceptualizations affect the experiences and care of people with autism…","https://egrove.olemiss.edu/hon_thesis/1849/","","4.0","https://egrove.olemiss.edu/hon_thesis/1849/"
"19","5","Parent mediated intervention programmes for children and adolescents with neurodevelopmental disorders in South Asia: a systematic review","2021.0","KN Koly, SP Martin-Herz, MS Islam, N Sharmin… - PloS one, 2021","journals.plos.org","… rate reported in India and the highest rate reported in Bangladesh [10–12]. While the global 
… areas that are commonly challenging for children on the autism spectrum [52, 78]. The pre-…","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0247432","10.1371/journal.pone.0247432","46.0","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0247432"
"19","6","School‐based mental health and psychosocial support interventions for children and adolescents with developmental disabilities in low‐and middle‐income …","2025.0","MJA De Lille, RT da Silva… - Tropical Medicine & …, 2025","pmc.ncbi.nlm.nih.gov","… This review found that most studies focussed on intellectual disabilities, autism and ADHD, 
with workshops and multimodal approaches being the most common delivery strategy. …","https://pmc.ncbi.nlm.nih.gov/articles/PMC12318441/","","","https://pmc.ncbi.nlm.nih.gov/articles/PMC12318441/"
"19","7","Autoimmune Encephalitis: Evolving Clinical Spectrum and Updated Management","2024.0","K Fatema - Paediatric Nephrology Journal of Bangladesh, 2024","journals.lww.com","Autoimmune encephalitis (AIE) is a noninfectious encephalitis which is an emerging entity 
due to the detection of autoantibody. It is mostly triggered by viral infections, tumor, etc. …","https://journals.lww.com/pnjb/fulltext/2024/09010/autoimmune_encephalitis__evolving_clinical.6.aspx?context=latestarticles","","","https://journals.lww.com/pnjb/fulltext/2024/09010/autoimmune_encephalitis__evolving_clinical.6.aspx?context=latestarticles"
"19","8","AN OVERVIEW OF EPILEPSY DISEASES & PRESENT CONDITION OF EPILEPSY IN BANGLADESH","","M Amanat, L Bulbul, T Gupta","researchgate.net","… However, it is estimated that at least 1.5–2.0 million people in Bangladesh are living with … 
epilepsy in Bangladesh is around 1.3 million. About 10-12 per 1000 people in Bangladesh are …","https://www.researchgate.net/profile/Muhammed-Amanat-2/publication/366669627_AN_OVERVIEW_OF_EPILEPSY_DISEASES_PRESENT_CONDITION_OF_EPILEPSY_IN_BANGLADESH/links/63ada5b603aad5368e4d2a17/AN-OVERVIEW-OF-EPILEPSY-DISEASES-PRESENT-CONDITION-OF-EPILEPSY-IN-BANGLADESH.pdf","","","https://www.researchgate.net/profile/Muhammed-Amanat-2/publication/366669627_AN_OVERVIEW_OF_EPILEPSY_DISEASES_PRESENT_CONDITION_OF_EPILEPSY_IN_BANGLADESH/links/63ada5b603aad5368e4d2a17/AN-OVERVIEW-OF-EPILEPSY-DISEASES-PRESENT-CONDITION-OF-EPILEPSY-IN-BANGLADESH.pdf"
"19","9","A Review on Diagnostic of Autism Spectrum Disorder Based on the Machine Learning Approaches","2021.0","M KAVITHA, DM KASTHURI - Int. J. of Aquatic Science, 2021","journal-aquaticscience.com","… This paper provides a systematic review of the Autism Spectrum Disorder approaches in the 
… field of Autism Spectrum Disorder. The analysis classification methods for Autism Spectrum …","https://www.journal-aquaticscience.com/article_135181.html","","","https://www.journal-aquaticscience.com/article_135181.html"
"19","10","Telemedicine initiatives in Bangladesh: A scoping review of Two decades","2020.0","MM Rashid, RRK Mohammad… - Journal of Scientific and …, 2020","researchgate.net","… The governments of developing countries like Bangladesh has a keen interest in … The 
study’s objective is to review the telemedicine approaches undertaken in Bangladesh and …","https://www.researchgate.net/profile/Mohammad-Rashid-19/publication/363151189_Telemedicine_Initiatives_in_Bangladesh_A_Scoping_Review_of_Two_Decades/links/630f6b2e61e4553b9552bb07/Telemedicine-Initiatives-in-Bangladesh-A-Scoping-Review-of-Two-Decades.pdf","","8.0","https://www.researchgate.net/profile/Mohammad-Rashid-19/publication/363151189_Telemedicine_Initiatives_in_Bangladesh_A_Scoping_Review_of_Two_Decades/links/630f6b2e61e4553b9552bb07/Telemedicine-Initiatives-in-Bangladesh-A-Scoping-Review-of-Two-Decades.pdf"
"20","1","Research on Common Mental Disorders in Bangladesh","2024","RP Rajkumar, SMY Arafat - Mental Health in Bangladesh: From Bench to …, 2024","Springer","… % of the population of Bangladesh suffers from one of these … research pertaining to CMDs 
in Bangladesh. The global COVID… , and management of CMDs in Bangladesh, and the ways to …","https://link.springer.com/chapter/10.1007/978-981-97-0610-5_13","10.1007/978-981-97-0610-5_13","1.0","https://link.springer.com/chapter/10.1007/978-981-97-0610-5_13"
"20","2","Co-Designing a Community Engagement Toolkit to Raise Awareness of Screening and Care for Neurodevelopmental Delays and Disabilities in India, Nepal …","2025","S Pal, B Malhotra, FD Gonsalves, A Mutaher… - Mental Health & …, 2025","Elsevier","Background South Asia has the highest prevalence of neurodevelopmental delays and 
disabilities (NDDs) globally, with 95% of children with Autism Spectrum Disorder living in this …","https://www.sciencedirect.com/science/article/pii/S2212657025000418","","","https://www.sciencedirect.com/science/article/pii/S2212657025000418"
"20","3","Science learning for student with autism spectrum disorder: A literature review","2020","V Wulandary, D Fatmawati - AIP Conference Proceedings, 2020","pubs.aip.org","… with autism. This review is essential because the number of children with autism spectrum 
… -2019, it was shown that students with autism could learn science well by using interactive …","https://pubs.aip.org/aip/acp/article/2215/1/040004/615982","","","https://pubs.aip.org/aip/acp/article/2215/1/040004/615982"
"20","4","Possibilities of early diagnosis of autism spectrum disorder, with a special attention to Asperger syndrome: A systematic literature review.","2021","MZ Romaszko, MR Ochal… - Polish Annals of …, 2021","search.ebscohost.com","… Asperger syndrome, autism, childhood disintegrative disorder, also known as Heller’s 
syndrome, and pervasive developmental disorders were classified as autism spectrum disorder (…","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=12308013&AN=150370637&h=QnKV9Jg%2B1DrAMbhgAafr3Wt8ci44nC6bRZv%2Fn3CZBZY6n9kTQKoofqkicyQdxjHmNfGyRtfl7Q9Q4Y4N1hsjWw%3D%3D&crl=c","","1.0","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=12308013&AN=150370637&h=QnKV9Jg%2B1DrAMbhgAafr3Wt8ci44nC6bRZv%2Fn3CZBZY6n9kTQKoofqkicyQdxjHmNfGyRtfl7Q9Q4Y4N1hsjWw%3D%3D&crl=c"
"20","5","Role of Yoga Therapy and Hydrotherapy for management of autism spectrum disorder: a narrative review","2021","R Gupta, S Mishra","2021 - researchgate.net","… According to the Autism Network, nearly one in five children with autism are on a special 
diet. There is no specific ASD diet, but removing certain proteins may relieve symptoms. The …","https://www.researchgate.net/profile/Rakesh-Gupta/publication/356428819_Role_of_Yoga_Therapy_and_Hydrotherapy_for_management_of_autism_spectrum_disorder_a_narrative_review/links/619b38c23068c54fa50efeb7/Role-of-Yoga-Therapy-and-Hydrotherapy-for-management-of-autism-spectrum-disorder-a-narrative-review.pdf","","","https://www.researchgate.net/profile/Rakesh-Gupta/publication/356428819_Role_of_Yoga_Therapy_and_Hydrotherapy_for_management_of_autism_spectrum_disorder_a_narrative_review/links/619b38c23068c54fa50efeb7/Role-of-Yoga-Therapy-and-Hydrotherapy-for-management-of-autism-spectrum-disorder-a-narrative-review.pdf"
"20","6","Mental health of families with autism spectrum disorder: a systematic review","2021","RM Merrill, A Smith, CC Schenk - Journal of Pediatrics 1: JP-1 …, 2021","ospublishers.com","… Introduction: This study explores parental and sibling mental health challenges associated 
with a child having autism spectrum disorder (ASD). Potential moderator and mediator effects …","https://www.ospublishers.com/pdf/JP-1-103.pdf","","2.0","https://www.ospublishers.com/pdf/JP-1-103.pdf"
"20","7","Tools for early screening of autism spectrum disorders in primary health care–a scoping","2022","M Sobieski, A Sobieska, M Sekułowicz…","2022 - bmcprimcare.biomedcentral.com","Background: Autism spectrum disorder (ASD) is a neurodevelopmental disorder that manifests 
itself in early child‑hood. Early diagnosis of these disorders allows for the initiation of …","https://bmcprimcare.biomedcentral.com/counter/pdf/10.1186/s12875-022-01645-7.pdf","10.1186/s12875-022-01645-7.pdf","","https://bmcprimcare.biomedcentral.com/counter/pdf/10.1186/s12875-022-01645-7.pdf"
"20","8","Autism Spectrum Disorder: A Narrative Review of Nutritional Aspects and Main Interventions","2025","CA Nogueira-de-Almeida, LA de Araújo…","2025 - preprints.org","… Children with autism often exhibit food selectivity, with restricted eating paterns, which can 
… composition and the neurobehavioral aspects of autism, suggesting that microbial balance …","https://www.preprints.org/frontend/manuscript/2c3589108a8085dab3ad612d0cab1af7/download_pub","","","https://www.preprints.org/frontend/manuscript/2c3589108a8085dab3ad612d0cab1af7/download_pub"
"20","9","Research Approaches to Supporting Students on the Autism Spectrum in Inclusive Schools: Outcomes, Challenges and Impact","2021","S Carrington, B Saggers, K Harper-Hill, M Whelan","2021 - api.taylorfrancis.com","… An inclusive approach was a focus of the research in the Cooperative Research Centre for 
Living with Autism (Autism CRC) and our researchers worked with educators, families, and …","https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9781003049081&type=googlepdf","10.4324/9781003049081","1.0","https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9781003049081&type=googlepdf"
